intervention,label,intervention_type,direction_definition,challenge,modulation_fraction,native_parameter_value,simulation_status,hypo_burden_mgdl_min,hyper_burden_mgdl_min,abs_dev_from_target_mgdl_min,glucose_auc_mgdl_min,glucose_sd_mgdl,glucose_rmsd_mgdl,glucose_peak_mgdl,glucose_nadir_mgdl,recovery_time_min,undershoot_mgdl,insulin_auc_muL_min,glucagon_auc_pM_min,mean_glucose_mgdl,mean_insulin_muL,mean_glucagon_pM,composite_loss
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.15,0.85,ok,1362.1317718384378,2333.316168657135,7988.712286498776,15829.860096092525,121.1621758764022,1.3354737425064112,413.47056567395526,46.01198980655745,28.065593430252527,43.08645396998595,23186.390831248587,3360.924556932578,87.94366720332992,128.81328239995,18.671803094667737,182.15310531227124
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.2,0.8,ok,1216.76357004682,2403.0211067219216,7934.2755944741875,16126.114104097393,120.75668590750588,1.3903882575642343,413.7039384593609,47.98699318172889,29.024011808099708,41.11048486015453,23555.976423140975,3220.8935999897303,89.58952280172205,130.86653568584163,17.89385333351216,167.71587536241566
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.25,0.75,ok,1068.2232568269128,2479.22270493674,7883.932596286804,16441.920934606045,122.11472482659332,1.3941725224721655,413.93243331601883,49.99003687071386,29.910633323663852,39.10645705066907,23967.03215329478,3078.7034404350543,91.3440051930803,133.1501786306173,17.10390800257135,153.21101361875256
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.3,0.7,ok,918.3416299708945,2562.8816699233103,7840.145272370424,16778.33147350614,119.97024669235209,1.3061612239722882,414.16676390285437,52.02412534906749,30.894573094075877,37.07136111037799,24426.679861059554,2936.143946394287,93.21295263118459,135.70377700675252,16.311910813405703,137.34524802882441
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.35,0.65,ok,769.3805445509045,2655.3646542976935,7805.673105967382,17136.893177494556,131.94510892291478,1.585552760570416,414.4007122327641,54.091550303793106,32.17409907357076,35.00290653055452,24944.149182143065,2794.7867513934666,95.20496210314745,138.57860657613014,15.526593064268292,126.59105525257225
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.4,0.6,ok,623.5273791900356,2757.981949291168,7784.386563792932,17519.810173014994,121.7889739967007,1.381909840436571,414.64222245808463,56.19394723350386,33.921826010200874,32.89945110566475,25530.514363292743,2655.8194775005836,97.33227874749055,141.83619091959517,14.754552654072315,108.7066932804735
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.45,0.55,ok,483.2293608497082,2872.827838649989,7779.923646249899,17930.64101072589,125.28913344866919,1.2879052715530002,414.8738709515236,58.33208250155588,35.37817831168901,30.760228369144706,26202.51299386955,2520.0307113860454,99.61467228203769,145.5695166329406,14.000170618843294,95.25642708965027
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.5,0.5,ok,351.43887299201305,3002.0403989879424,7796.805932497425,18374.12542774702,125.3134786812989,1.3672226954486382,415.10038900712226,60.50620983579304,37.34465886980472,28.584976648820607,26981.407460011542,2387.777910935736,102.07847460148896,149.8967081154255,13.265432838908003,82.515903825824
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.55,0.44999999999999996,ok,231.65186203466538,3149.054001198502,7839.40024739042,18856.952916132122,131.44507547645736,1.655645030233564,415.34516457275873,62.71657437778756,38.99918778105059,26.37344941314563,27897.073733433623,2259.022031260797,104.76084953431558,154.98374296388738,12.550122395923056,73.37881191573472
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.6,0.4,ok,128.64845180295953,3317.3704789387575,7914.581119459345,19388.52614424708,120.17171751430996,1.4406364011225927,415.58855891013707,64.96459974109078,41.829644039897836,24.12421448648722,28990.46942166613,2133.4577575825224,107.714034140507,161.05816346237458,11.852543098319005,59.609861236874046
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.65,0.35,ok,48.7964494620152,3513.0593209172566,8030.165882855339,19981.95579798506,123.81296626589905,1.5111893156689131,415.83231025655124,67.25448953240742,44.50195303332336,21.833059363182016,30321.875222212846,2010.5345206413472,111.01086555285926,168.45486235852204,11.16963622664029,53.09100692506031
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.7,0.30000000000000004,ok,2.6386668178498707,3742.7750189336953,8197.145398809052,20655.309137070908,119.43529550184961,1.3869506764388304,416.0727276719877,69.59505227645575,48.24947387992645,19.491164823569704,31977.122978499152,1889.7315416438787,114.75171743170391,177.6506832193525,10.498508565011372,47.242800834178375
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.75,0.25,ok,0.0,4017.0096966747624,8432.37325975997,21434.63885965943,127.37568150268773,1.7443542059282147,416.314178044338,72.00072461146698,51.60962941655538,17.084077308956964,34086.4740728966,1771.0751120356579,119.08132701156522,189.36930042638156,9.839306179087808,50.856662959423524
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.8,0.19999999999999996,ok,0.0,4351.128856496079,8761.406688639343,22356.677255949744,117.64907344532699,1.4259963922053125,416.53731857735335,74.49043731456072,57.23910053499661,14.592841981736711,36846.02375328569,1655.802303513804,124.20376253903653,204.70013197255787,9.198901686630874,47.76665243750493
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.85,0.15000000000000002,ok,0.0,4767.103417141154,9228.165654543509,23476.905084363552,119.0551439251173,1.5360052782524536,416.79856583830656,77.08103049244302,63.53575003011635,12.00057839556591,40572.51307545201,1546.3615902970569,130.42725047230635,225.40285042543377,8.590897724110976,49.37253170236854
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.9,0.09999999999999998,ok,0.0,5301.385225328522,9911.378547918493,24884.254588512107,119.0157734573905,1.583970999109664,417.03711434532823,79.75108341784359,72.85107549254964,9.328642208052628,45798.09523378343,1444.8008000086738,138.2458588285274,254.43386241627613,8.026671111360196,50.67226018379938
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.95,0.050000000000000044,ok,0.0,6014.479864242896,10976.730484047548,26727.73861649847,111.47081478318727,1.7643703995378575,417.2855798930306,82.83729132053648,84.42199697504269,6.240356283085262,53447.519593428384,1355.3441003267728,148.4874367589917,296.93066440926896,7.5296894462936645,51.04497750551376
insulin_signal_global_inhibition,Insulin signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,1.0,0.0,ok,0.0,7019.011874767993,12972.145313102897,29172.095966745044,107.77253193676454,1.7450660296878362,417.5279980043895,89.07551475010153,102.41603218675309,9.521272659185342e-13,64710.867763313014,1294.1751155735087,162.06719981948444,359.504820916687,7.189861753374003,52.02794477624436
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.0,1.0,ok,1760.7402919109327,2155.750602902497,8154.438093765866,15051.502456527513,118.16522203336439,1.2562203520636275,412.77613365697516,40.2194973993506,25.5216273405872,48.881747114038404,22273.913559752065,3750.523759563916,83.61945810057203,123.74396423379719,20.83624311086937,221.07115561656065
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.05,0.95,ok,1774.7445836109027,2155.9020199247866,8168.713050543493,15038.330325381252,123.5963557875785,1.463719231366459,412.778347042549,40.14171868260848,25.51458275453528,48.959576390762614,22265.63296916269,3770.905777853137,83.54627958908797,123.697960945177,20.94947654454042,224.66749288693978
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.1,0.9,ok,1789.235605172713,2156.0681516499662,8183.165649575692,15024.671895865697,119.45229176562876,1.2580601197283823,412.78435980696497,40.0614186264541,25.674433199040628,49.039928027179556,22257.010242163873,3792.1634128642017,83.47039942354095,123.65005690396922,21.067574516433393,224.26705605385712
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.15,0.85,ok,1804.2586029985769,2156.197122197622,8198.46656268814,15010.503726787434,122.37344217990554,1.3859449537531967,412.7826318499186,39.978508463210524,25.767212235236073,49.12289082636854,22248.031559795636,3814.357051910302,83.39168737320483,123.6001753354047,21.19087251116257,227.0201849001121
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.2,0.8,ok,1819.854917008608,2156.3813863790206,8214.17409686209,14995.788655269673,119.68064263282402,1.3578150490713863,412.7863257546654,39.892789830655126,25.65559150051922,49.20866319951808,22238.713257724055,3837.5716565957096,83.30993698014085,123.54840699687736,21.319842538285886,227.80266644679037
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.25,0.75,ok,1835.9636801116317,2156.63290013981,8230.741158244338,14980.531300107163,129.41249765578777,1.5663648783989135,412.7877180062194,39.803887927168,25.590804167211644,49.29761996227523,22229.375414646845,3861.9031769846,83.22517389742654,123.49653009315684,21.45501765196193,232.68995788892684
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.3,0.7,ok,1852.7989980142922,2156.769236725412,8247.656775453332,14964.522660666693,126.63214437253188,1.3745412930584238,412.78845264111044,39.711677179263084,25.31231903017639,49.389886741202794,22218.880279432185,3887.4485251289752,83.13623700940207,123.4382237830838,21.596936252196798,232.91951022159773
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.35,0.65,ok,1870.3261009605887,2156.946124410703,8265.423781585001,14947.852900028041,120.40480693611343,1.4146236043962386,412.79062320604834,39.615881336933064,25.675604257717005,49.4857398284802,22208.30241978928,3914.343824747439,83.04362722546861,123.37945789231,21.746354582739546,233.28725339334352
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.4,0.6,ok,1888.6304520211238,2157.177073044342,8283.85015355878,14930.40599845643,124.88303322116951,1.5111397218560285,412.7943729169675,39.51616900267079,25.646197238825398,49.58551070025696,22197.25767373549,3942.7195501140422,82.94669999251742,123.3180981890441,21.903997500922152,236.6337382976747
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.45,0.55,ok,1907.813645519794,2157.3164059856763,8303.36439128362,14912.068857177932,125.60952369748628,1.4597348457745136,412.79613499661315,39.41217029689708,25.813300818380263,49.68956921733065,22185.55797067993,3972.731161215573,82.84482698680179,123.25309984080027,22.070728674080534,238.539507819605
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.5,0.5,ok,1927.9625565937374,2157.513017113256,8323.65455247416,14892.815570028031,125.46086337482758,1.5941072171788904,412.7877637805831,39.30350072836726,25.694846526406508,49.79829994914278,22173.556861263784,4004.576687656258,82.73786428640739,123.18642701963758,22.247648267035558,241.06559160153458
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.55,0.44999999999999996,ok,1949.1604590676882,2157.6729332790087,8345.051334348122,14872.44406838893,120.77345169679042,1.3704046256150821,412.79655808053377,39.18968075934597,25.63338787901706,49.91218248337302,22160.327110886967,4038.4814488982906,82.62468927120474,123.1129283973588,22.436008050080495,241.1302466729785
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.6,0.4,ok,1971.5436066100624,2157.858213411784,8367.783949117518,14850.898024679762,116.72517155425504,1.1811369945367884,412.8011110259056,39.07013298807385,25.76921107549914,50.031794274152034,22146.62647266688,4074.7110495396155,82.50498902770632,123.03681373958479,22.637283609021953,241.61240792845473
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.65,0.35,ok,1995.3547048245414,2158.0960781460403,8391.708817792543,14828.009527463018,127.45500152178269,1.4583655178102504,412.8010089756103,38.944241219535655,25.75629027880461,50.15775157085285,22132.198583785066,4113.583388624896,82.37783071221513,122.95665880490654,22.853241049049974,247.7980229488462
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.7,0.30000000000000004,ok,2020.642609580933,2158.243915942865,8417.088861241406,14803.519053109818,123.4087922499451,1.3279946037425372,412.797903250197,38.81119960450056,25.79285520448217,50.290860278090435,22116.611519602102,4155.495253233925,82.24177251774996,122.87006399849643,23.086084740321304,248.80760703644265
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.75,0.25,ok,2047.7236218358203,2158.4346374497027,8444.59476391567,14777.30099362262,121.08499422799623,1.3394737267187364,412.80445363940225,38.67010874731958,25.612058576018867,50.43201985577098,22100.114699547135,4200.9278248812225,82.09611663566889,122.7784150041125,23.338487917266765,250.99451198533978
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.8,0.19999999999999996,ok,2076.8660827861977,2158.598807075879,8473.974166248474,14748.996427528564,121.62194106532253,1.3840923271395964,412.8078705985346,38.519866606679834,25.577388212377706,50.58233240229716,22082.39040519837,4250.491872437044,81.93886904560333,122.67994670120294,23.613843736850125,254.23676400437182
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.85,0.15000000000000002,ok,2108.4815009718113,2158.798501531066,8505.683780310195,14718.239549303747,121.1730777155938,1.2912971635240131,412.80102329888246,38.35906713400945,25.645503671366328,50.74320402916197,22063.214802743085,4304.952134239424,81.76799749666374,122.57341557159211,23.916400745930126,256.93177749991185
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.9,0.09999999999999998,ok,2143.035001613291,2159.0425360280656,8540.324604184296,14684.58593839419,123.83744842359013,1.274249149861503,412.8058225050134,38.185961110286826,25.53497723524008,50.916384024993235,22042.42431943084,4365.303308733541,81.58103299350465,122.45791288936819,24.2516850492408,261.002494398567
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,0.95,0.050000000000000044,ok,2181.0951456848175,2159.1592246068385,8578.733637459185,14647.389365400137,119.49116199417756,1.2314086027841638,412.80707607533924,37.99877956765951,25.790744183725966,51.1036414269674,22019.641545926002,4432.8469112110015,81.37438536711123,122.33134192748935,24.626927285648666,263.57065763084154
glucagon_signal_inhibition,Glucagon signalling inhibition,inhibition,"u:0=none,1=max",ivgtt,1.0,0.0,ok,2223.472835672939,2159.3788150346236,8621.417882957008,14605.818110204102,117.07543239570967,1.2288589060976205,412.8145681574792,37.79394410278192,25.735201721102968,51.30855471105791,21994.47884392633,4509.365828627211,81.14343394723574,122.19154913541986,25.052032381773984,267.215105008049
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.0,1.0,ok,1760.7402919109327,2155.750602902497,8154.438093765866,15051.502456527513,118.16522203336439,1.2562203520636275,412.77613365697516,40.2194973993506,25.5216273405872,48.881747114038404,22273.913559752065,3750.523759563916,83.61945810057203,123.74396423379719,20.83624311086937,221.07115561656065
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.05,0.95,ok,1668.3445963551446,2164.6335719684103,8072.405831722313,15156.46906652637,118.39991801854585,1.2412832879742135,413.2555136929313,40.955862100565206,25.634672275982794,48.445522894609674,21388.5396725564,3691.7124788282104,84.20260592947851,118.82522040920435,20.509513772322997,211.8077578669107
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.1,0.9,ok,1570.2900414061705,2174.476885319543,7984.3682928631415,15269.66823345574,120.43763909727171,1.2700018570161,413.78773285284007,41.752270588119146,25.72228236743836,47.974398604681056,20493.40837500184,3628.909470431296,84.83149018854971,113.85226875361306,20.160608169700737,202.60263568302761
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.15,0.85,ok,1468.7521912735908,2185.2927853930214,7889.707406492342,15392.16754198436,118.49576519240581,1.2094519909701045,414.36324005208337,42.618122806743735,25.623487119428226,47.462249989855174,19587.881664064244,3561.6965882809573,85.51204190532398,108.82156480724272,19.787203269479598,191.6947401091936
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.2,0.8,ok,1363.335900279718,2197.3140532434227,7787.288896145597,15525.472852118228,118.29508613235814,1.2776993946046746,414.9913600730407,43.56442889203647,25.47161878068944,46.90182236691492,18671.670442093113,3489.5796357380204,86.25262696380344,103.73150246520221,19.38655353358409,181.34742798150762
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.25,0.75,ok,1253.9932066989747,2210.623946662128,7675.374160416193,15671.33754138484,117.3707321128505,1.2471961850716622,415.6792982776044,44.60558171537895,25.63766685193595,46.28310918528286,17744.23196272581,3412.020368365495,87.06298634274255,98.57906646153043,18.955668713515177,170.03024597963446
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.3,0.7,ok,1140.2877221159215,2225.5647894797253,7552.914859426166,15831.988350948348,120.8523305883918,1.3857137245129638,416.43126505475686,45.759605022435935,25.666453067493048,45.593222605754036,16804.958536124872,3328.3808582060283,87.9554908399322,93.3608807576613,18.49100476809093,160.05071638310898
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.35,0.65,ok,1021.970094292079,2242.4469288455916,7417.782795472159,16010.24970698888,120.74004023538714,1.3054315884932033,417.27634208019145,47.04961694990622,25.60088089769007,44.81505241985717,15853.147720917194,3237.9435160544012,88.94583170763549,88.07304289610511,17.988575089624263,147.83190366765345
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.4,0.6,ok,898.7426028258242,2261.4964994874886,7267.379009389883,16209.753675229922,114.707386331879,1.1997864044210877,418.1980471716279,48.505616548907895,25.539065687613363,43.92560716349462,14887.861619763238,3139.901138836329,90.05418708585468,82.71034233316054,17.443895215998353,133.53483621266852
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.45,0.55,ok,770.4011758858177,2283.5047521830884,7097.791190981829,16435.315439210775,119.63917854275995,1.289509134280541,419.210034150454,50.16800068786993,25.56069717910772,42.89260397255027,13908.070304380919,3033.3713225939855,91.3073080029096,77.26705725273322,16.852062904646164,122.24231233217675
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.5,0.5,ok,636.777530096842,2308.97565385138,6904.844974252375,16693.412619525006,117.27556652097634,1.3828907175865062,420.3179269083633,52.091918349480544,25.618636644669483,41.67015490170173,12912.44013645175,2917.4032826208418,92.74118122609983,71.73577854088357,16.20779601569907,108.60217627022038
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.55,0.44999999999999996,ok,498.3082305779927,2339.1246647813336,6682.068819723698,16993.04873196147,132.5142417464812,1.5380058934683511,421.53884666719347,54.354338402824084,25.67890499055982,40.191595472737305,11899.403662196524,2791.116436571421,94.40582629150803,66.10779812529798,15.50620242586214,99.11103326659615
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.6,0.4,ok,356.10374743773434,2375.0273443443257,6420.209094419901,17346.986517664216,123.79172005272339,1.394053697119142,422.8625488808933,57.066994193253095,25.447472694845917,38.356140566838846,10866.975193741997,2653.871245736108,96.37214732569551,60.37208441302221,14.74372914379514,82.0372362970887
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.65,0.35,ok,213.73380523142876,2419.189697737079,6106.953099706089,17774.497321086572,126.26019991311773,1.5084518391820607,424.29127458572975,60.396570587055855,25.69224603512489,36.00776263169056,9813.264703336805,2505.7370988271337,98.74720734086367,54.51813724158477,13.920761660361332,68.74933641161455
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.7,0.30000000000000004,ok,81.43028756340442,2475.2112476992597,5725.000904934046,18305.773475872164,121.13072421672793,1.3191521934978718,425.82061977986774,64.60074436674925,25.706315616063463,32.897329820413844,8736.760778578071,2348.4236904046165,101.69874154408919,48.537559886461665,13.046798281496612,53.30622847155447
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.75,0.25,ok,0.0,2552.215825970982,5266.804861297089,18992.99778775487,124.80008545065536,1.5040326321245578,427.45003169797303,70.08440540738947,25.838941533368875,28.623333893264842,7639.054801756449,2187.0892584781573,105.51665437975173,42.43919334443304,12.15049588081833,46.58342327091421
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.8,0.19999999999999996,ok,0.0,2675.876199610661,4934.099308588568,19938.359029703697,120.69395864335343,1.3782126390279916,429.18456898612664,77.43019803148016,26.783995074455063,22.597054734759283,6532.386533508514,2033.2276635599906,110.7686612768278,36.2910362974976,11.295709242070938,44.76175642710585
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.85,0.15000000000000002,ok,0.0,2954.1898249386195,5320.565884383257,21382.433765146852,122.37784434306892,1.5228742971056297,431.0065966145915,86.80573787598215,29.79002124301752,14.630983104083057,5465.412335893226,1905.3884631197216,118.7912987038483,30.363401868268593,10.585491462541508,45.67085731910438
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.9,0.09999999999999998,ok,0.0,3889.8501162323973,7722.7782726935275,23922.778271995096,118.19751902185473,1.5139964254090608,432.886763281122,95.42096631690475,42.010398468829315,7.479897506212211,4536.847101578747,1814.680314163111,132.904323739036,25.20470612096858,10.081557301340819,46.26330730633487
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,0.95,0.050000000000000044,ok,0.0,6127.018464436089,12033.738135950687,28233.73813407805,113.65431246659107,1.565776455344698,434.78910557084293,104.37359529354767,64.98156300904519,0.0,3319.9183587278385,1788.6727936231257,156.8541007630096,18.443990883953358,9.937071076832709,50.27281889690101
insulin_secretion_inhibition,Beta-cell secretion impairment,inhibition,"u:0=none,1=max",ivgtt,1.0,0.0,ok,0.0,20997.253377393783,29990.691838669893,46190.691831986594,87.97962865546991,1.8000993617594698,437.0094744462518,105.79997511217412,179.9999999257411,0.0,7.355493058723592,2729.9804086245886,256.61495472801414,0.04086385034310054,15.166557831949115,82.44027275200561
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.0,1.0,ok,1760.7402919109327,2155.750602902497,8154.438093765866,15051.502456527513,118.16522203336439,1.2562203520636275,412.77613365697516,40.2194973993506,25.5216273405872,48.881747114038404,22273.913559752065,3750.523759563916,83.61945810057203,123.74396423379719,20.83624311086937,221.07115561656065
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.05,0.95,ok,1775.8481149633267,2151.263231290092,8164.689642714084,15030.903169320276,115.12215882745849,1.1789727344152998,412.44749208820986,40.08444984339646,25.807483367147928,48.648899899316255,22230.22959007208,3587.419840220433,83.5050176090737,123.50127550297212,19.930110223861856,221.47867346211873
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.1,0.9,ok,1792.3301599840324,2146.53492951639,8175.792775596719,15008.390273644305,120.49128849573368,1.2318295927454732,412.08840862307153,39.9389627701515,25.63988660047582,48.39962800680289,22183.2040377245,3424.0368080146,83.37994596546261,123.24002243294387,19.022426711368354,224.64293857790594
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.15,0.85,ok,1810.410924158705,2141.37668340415,8188.304815646359,14983.881947936303,120.880332772749,1.3814061711056262,411.70483336211066,39.781691234291515,25.81302140147058,48.14339657491804,22133.386561701926,3260.2683386683007,83.24378860115446,122.96325867834983,18.11260188181875,227.10857620067105
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.2,0.8,ok,1830.2596239154773,2136.034033655405,8202.381348004023,14957.201583016978,128.60215106772193,1.4632856478127323,411.30767312909666,39.61123703205232,25.94691777056243,47.880110264304754,22080.842708750475,3095.992363750949,83.09556435433689,122.67134838821025,17.19995757727233,231.31207669800213
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.25,0.75,ok,1852.1696165076166,2130.1714842722495,8217.872237723632,14928.004460520262,125.0813894102935,1.295023531917962,410.8836503000451,39.42614079452874,25.813493258100795,47.609588716686254,22024.762269684517,2931.0631042694927,82.93335811441737,122.35979038774987,16.28368391268996,231.90735050187376
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.3,0.7,ok,1876.2795242421157,2124.0138160438655,8235.34827727505,14896.032741514135,120.62411971856727,1.1726662837326571,410.43774355916366,39.22486222145328,25.73087524517657,47.33156919180239,21965.226194413277,2765.2998886057076,82.75573745358598,122.02903441448305,15.362777159056055,232.67082491391002
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.35,0.65,ok,1902.983729833559,2117.4645279468373,8254.799883750195,14860.932178280877,123.91312153243655,1.3957362576998142,409.9599589241565,39.005463586909514,26.05484674284625,47.045998525201625,21901.79112852231,2598.4984089031755,82.56073432420001,121.6766173812946,14.436102271757287,237.01195734560974
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.4,0.6,ok,1932.6408382523991,2110.3761110341993,8276.7887901557,14822.293711923281,126.92735888600731,1.5820556652542215,409.4511103758194,38.76559896585036,25.906611793914585,46.75302407420669,21834.283619534614,2430.4225978760664,82.34607618273371,121.30157567200948,13.502347766860662,241.4286219575438
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.45,0.55,ok,1965.6607078117963,2102.7277670921653,8301.373361407374,14779.47565001854,120.52719839807585,1.2833937625518599,408.9108223099513,38.50238959169626,26.056712550644157,46.453090496926905,21761.22881393307,2260.783046992922,82.10819805831264,120.89571563686935,12.559905817033334,241.88717318028264
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.5,0.5,ok,2002.6983058713156,2094.6204605306875,8329.406008799573,14731.93661025097,125.85946178219542,1.4285297732644475,408.3306156021485,38.21241869945307,26.42957200101584,46.146923966789515,21683.064814249832,2089.2445160457137,81.84409227991733,120.46147119137376,11.606913978137435,247.45494084972066
glucagon_secretion_inhibition,Glucagon secretion suppression,inhibition,"u:0=none,1=max",ivgtt,0.55,0.44999999999999996,ok,2044.510308835841,2085.7043399310664,8361.568335467411,14678.728877027876,122.38141442309968,1.3182101163829663,407.71784209909987,37.8912449566925,26.316796011498337,45.83596452543857,21598.522912223863,1915.3931070084816,81.54849376442382,119.99179396144577,10.641072817125847,250.27120954853945
